Image File,road,sidewalk,building,wall,fence,pole,light,sign,vegetation,terrain,sky,person,rider,car,truck,bus,train,motocycle,bicycle
1384.jpg,29.49,0.76,0.66,0.67,3.31,0.12,0,0,8.82,0.81,53.87,0.01,0,1.46,0,0,0,0.02,0
13850.jpg,12.43,2.92,2.43,0.04,0.01,0.28,0,0,29.35,8.56,37.54,0.01,0,6.39,0,0,0,0.02,0
13851.jpg,10.79,7.25,0,0.01,0.35,0.61,0,0.46,21.36,5.18,47.45,0.02,0,6.43,0,0,0,0.06,0.02
13852.jpg,13.15,0.15,0.08,0.87,0.24,0.28,0,0.07,21.33,11.81,45.91,0,0,6.13,0,0,0,0,0
13853.jpg,5.7,0.87,0.14,0.35,0.07,0.22,0,0.01,22.16,20.69,44.8,0,0,4.93,0,0,0,0.03,0.01
13854.jpg,30.25,1.21,2.32,0.01,0.28,0.82,0.04,0,9.43,2.16,52.52,0,0,0.94,0,0,0,0.03,0
13855.jpg,28.25,0.05,0.82,0.05,0.12,0.83,0.13,0.06,15.43,2.64,50.52,0,0,1.06,0,0,0,0.02,0
13856.jpg,27.73,0.17,0.47,0.23,0,0.66,0.09,0.01,14.61,2.07,52.17,0,0.01,1.74,0,0,0,0.04,0
13857.jpg,25.26,0.28,0.84,0.29,0.27,0.75,0.02,0,12.91,1.47,53.4,0,0,4.43,0,0,0,0.08,0
13858.jpg,28.24,0.78,0.95,0.05,0.28,1.24,0.11,0.05,11.42,1.94,53.7,0.02,0.01,1.15,0,0,0,0.06,0
13859.jpg,29.3,2.89,4.3,0.07,1.17,0.75,0.02,0,4.95,1.24,52.9,0,0,1.76,0.66,0,0,0.01,0
1385.jpg,27.84,0.35,0.89,0.28,1.41,0.12,0,0,14.13,1.39,52.99,0.04,0,0.35,0,0,0,0.21,0
13860.jpg,27.47,3.43,1.33,0.39,0.66,0.74,0.1,0,7.51,0.06,55.2,0.02,0,2.86,0,0,0,0.21,0.02
13861.jpg,28.35,2.75,1.39,0.46,0.41,0.25,0.01,0.01,5.65,0.1,57.33,0,0,3.21,0,0,0,0.07,0.01
13862.jpg,28.87,3.89,1.25,0.21,0.24,0.5,0.02,0.01,5.98,0.02,56.36,0,0.02,2.39,0,0,0,0.22,0.01
13863.jpg,28.27,2.65,2.39,0.44,1.62,0.52,0.01,0,7.69,0.3,55.01,0.01,0,0.93,0.09,0,0,0.05,0.01
13864.jpg,28.32,3.29,2,0.24,1.14,0.95,0.04,0.05,7.62,0.72,54.92,0.03,0.01,0.59,0.05,0,0.01,0.05,0
13865.jpg,15.69,9.76,0.61,0.02,0.1,0.65,0,0.52,12.08,4.02,52.6,0.04,0,3.77,0,0,0,0.13,0
13866.jpg,15.69,9.76,0.61,0.02,0.1,0.65,0,0.52,12.08,4.02,52.6,0.04,0,3.77,0,0,0,0.13,0
13867.jpg,10.79,7.25,0,0.01,0.35,0.61,0,0.46,21.36,5.18,47.45,0.02,0,6.43,0,0,0,0.06,0.02
13868.jpg,28.84,0.3,0.16,0.34,0.08,0.51,0.08,0.06,13.72,1.65,53.91,0,0.09,0.16,0,0,0,0.11,0
13869.jpg,15.69,9.76,0.61,0.02,0.1,0.65,0,0.52,12.08,4.02,52.6,0.04,0,3.77,0,0,0,0.13,0
1386.jpg,31.27,1.14,0.35,0.36,1.73,0.24,0,0.11,6.21,0.21,56.27,0.02,0,1.94,0,0.13,0,0.02,0
13870.jpg,24.48,6.31,2.09,2.95,1.88,0.41,0.05,0.04,10.27,0.29,50.62,0,0,0.58,0,0,0,0,0.03
13871.jpg,25.99,4.37,3,6.36,0.92,0.71,0.01,0.07,4.25,0.07,53.1,0.05,0,1.06,0,0,0,0.02,0.01
13872.jpg,24.47,3.7,2.55,1.14,0.56,0.73,0.04,0.14,7.61,2.94,54.24,0,0,1.87,0,0,0,0.01,0
13873.jpg,25.16,4.06,0.26,0.03,2.99,0.34,0,0.15,23.34,0.32,42.01,0,0,1,0,0.22,0,0,0.12
13874.jpg,24.47,3.7,2.55,1.14,0.56,0.73,0.04,0.14,7.61,2.94,54.24,0,0,1.87,0,0,0,0.01,0
1387.jpg,30.39,1.21,1.56,0.13,1.16,0.21,0,0,7.01,1.21,56.22,0,0,0.88,0,0,0,0.02,0
13880.jpg,0.29,0,0.35,0.03,0,0.01,0,0,13.51,35.13,49.32,0,0,1.35,0,0,0,0,0
13881.jpg,0.41,0,0.17,0.73,0,0.01,0,0,13.81,33.46,50.36,0.01,0,1.04,0,0,0,0,0
13882.jpg,0.02,0,0.37,0.39,0,0,0,0,21.8,28.18,48.03,0.02,0,1.19,0,0,0,0,0
13889.jpg,2.54,4.7,0.24,0.51,2.43,0.8,0,0,9.02,26.25,51.69,0,0,1.8,0,0,0,0,0.02
1388.jpg,28.61,0.31,0.78,0.3,2.56,0.09,0,0.02,10.83,1.63,53.23,0,0,1.49,0,0,0,0.08,0.07
13890.jpg,10.9,1.79,1.24,0.25,1.86,1,0,0,12.35,14.37,49.21,0,0,3.65,2.7,0,0,0.05,0.63
13891.jpg,10.7,0.52,0.22,0.01,0.9,0.86,0,0.06,7.2,20.82,55.19,0.03,0.29,2.79,0,0,0,0,0.41
13892.jpg,4.09,2.01,0.18,0.4,1.37,0.27,0,0,12.34,29.56,48.33,0,0.01,1.43,0,0,0,0,0.01
13893.jpg,2.86,2.69,0.02,2.09,4.16,0.89,0,0.02,10.45,25.17,50.11,0.02,0,1.49,0,0,0,0,0
13894.jpg,3.33,2.65,0.2,3.77,3.61,1.61,0,0,10.33,23.69,50.25,0.06,0,0.48,0,0,0,0,0
13895.jpg,4.68,3.07,0.04,0.98,3.19,0.54,0,0,5.41,25.14,55.73,0,0,1.2,0,0,0,0,0
13896.jpg,5.67,4.3,0.06,0.77,4.64,0.59,0,0,9.9,22.22,50.62,0.03,0,1.19,0,0,0,0,0.01
13897.jpg,3.23,3.35,0.1,0.89,0.81,1.63,0,0,11.34,28.8,48.84,0,0,1,0,0,0,0,0
13898.jpg,1.49,4.39,0.07,0.79,0.82,0.57,0,0,9.2,30.84,50.81,0,0,1.01,0,0,0,0,0
13899.jpg,2.23,0.27,0.14,3.76,1.23,0.7,0,0,11.21,29.45,49.31,0.01,0,1.7,0,0,0,0,0
1389.jpg,30.36,0.52,1.04,1.52,0.55,0.25,0,0.01,6.35,0.41,56.72,0,0,2.07,0,0,0,0.2,0
138.jpg,18.5,4.37,14.46,1.44,8.55,0.3,0,0.01,17.83,0.32,33.96,0.06,0.01,0.05,0,0,0,0.12,0.03
13900.jpg,3.62,2.74,0.08,1.93,0.56,1.13,0,0,9.59,27.93,50.95,0.01,0,1.46,0,0,0,0,0
13901.jpg,4.92,4.74,0.11,0.29,3.13,0.58,0.05,0,12.83,23.39,48.32,0.01,0,1.61,0,0,0,0,0.03
13902.jpg,1.59,5.89,0.09,0.82,6.43,0.8,0,0,13.69,21.66,47.56,0,0,1.48,0,0,0,0,0
13903.jpg,3.19,1.74,0.8,2.84,6.1,1.53,0,0,14.05,20.46,47.07,0.03,0.01,2.17,0,0,0,0,0
13904.jpg,4.87,2.52,0.25,0.16,6.96,1.07,0,0.01,11.05,22.76,49.22,0.01,0,1.1,0,0,0,0,0
13905.jpg,3.08,0.19,0.1,0.52,1.86,0.93,0,0,5.4,31.16,55.11,0,0.05,1.61,0,0,0,0,0
13906.jpg,3.02,1.61,0.21,5.42,0.38,0.17,0,0,11.39,26,50.1,0.01,0,1.68,0,0,0,0,0
13907.jpg,2.1,1.72,0.31,3.64,1.27,0.37,0,0,5.67,27.81,55.53,0.01,0,1.56,0,0,0,0,0
13908.jpg,0,0,0.19,0.75,0,0,0,0,17.22,27,53.73,0.02,0,1.08,0,0,0,0,0
13909.jpg,0,0,0.82,0.25,0.02,0.03,0,0,17.79,34.64,45.32,0,0,1.13,0,0,0,0,0
1390.jpg,30.26,0.86,0.28,0.28,2.41,0.56,0.09,0.02,7.51,1.01,55.38,0,0,1.33,0,0,0,0.02,0
13910.jpg,0.31,0.03,0.08,0.5,0,0,0,0,17.27,32.72,47.72,0,0,1.37,0,0,0,0,0
13911.jpg,0.29,0,0.35,0.03,0,0.01,0,0,13.51,35.13,49.32,0,0,1.35,0,0,0,0,0
13913.jpg,15.78,0.23,0.45,0.01,0.02,0.22,0,0,4.88,20.8,57.21,0,0,0.39,0,0,0,0,0
13914.jpg,15.78,0.23,0.45,0.01,0.02,0.22,0,0,4.88,20.8,57.21,0,0,0.39,0,0,0,0,0
13915.jpg,15.78,0.23,0.45,0.01,0.02,0.22,0,0,4.88,20.8,57.21,0,0,0.39,0,0,0,0,0
13916.jpg,32.96,0.2,0.52,0,0.59,0.52,0,0.03,1.6,1.49,60.12,0,0,1.73,0,0.18,0,0,0.07
13917.jpg,32.05,0.28,1.09,0,0.97,0.69,0,0.02,1.49,1.88,59.52,0,0,1.93,0.05,0.02,0,0,0
13918.jpg,25.35,0.03,0.75,0,0.59,0.67,0.01,0,3.01,9.92,59.47,0,0,0.19,0,0,0.01,0,0.01
13919.jpg,22.95,0.1,0.5,0.01,0.1,0.88,0,0.1,3.37,13.19,58.59,0,0,0.18,0.01,0,0.03,0,0
1391.jpg,26.77,0.3,0.95,0.57,0.24,0.55,0.01,0.19,7.15,0.26,55.88,0,0.08,6.1,0.55,0,0,0.25,0.15
13920.jpg,17.37,0.1,0.4,0,0.08,0.67,0,0,4.59,17.88,58.12,0.04,0.09,0.66,0,0,0,0,0.01
13921.jpg,17.31,0.48,0.43,0,0.07,0.64,0.02,0.21,6.06,17.48,57.01,0.01,0,0.28,0,0,0,0,0
13922.jpg,15.78,0.23,0.45,0.01,0.02,0.22,0,0,4.88,20.8,57.21,0,0,0.39,0,0,0,0,0
13923.jpg,31.46,1.05,0.37,0,1.44,0.72,0.08,0.01,0.97,3.23,60.1,0.05,0,0.43,0,0,0,0,0.09
13924.jpg,26.99,3.21,0.27,0.01,1.48,0.62,0,0,2.14,5.25,59.77,0.01,0.07,0.12,0,0,0,0.04,0.01
13925.jpg,25.3,0.06,0.79,0,0.48,0.75,0,0,2.35,10.81,59.31,0.01,0,0.13,0,0,0,0,0
13926.jpg,23.18,0.11,0.42,0,1.24,0.44,0,0,3.07,12.37,59.09,0,0,0.07,0,0,0,0,0
13927.jpg,17.45,0.05,1.17,0.02,0.07,0.29,0,0,3.08,19.44,58.24,0.01,0,0.18,0,0,0,0,0
13928.jpg,18.07,0.16,1.34,0.08,0.3,0.61,0,0.01,3.12,18.11,58.12,0,0,0.07,0,0,0,0,0
13929.jpg,19.23,0.75,1.98,0,0.11,0.38,0,0,3.7,16.49,57.19,0,0,0.16,0,0,0,0,0
1392.jpg,26.77,0.3,0.95,0.57,0.24,0.55,0.01,0.19,7.15,0.26,55.88,0,0.08,6.1,0.55,0,0,0.25,0.15
13930.jpg,17.01,0.22,2.53,0,0.11,0.62,0,0,5.41,17.52,56.22,0.03,0,0.33,0,0,0,0,0
13931.jpg,24.88,2.1,1.95,0.04,0.37,0.55,0,0.05,2.8,7.9,58.81,0,0,0.55,0,0,0,0,0
13932.jpg,17.55,0,1.91,0.01,0.01,0.43,0.09,0.06,3.14,18.75,57.5,0,0,0.55,0,0,0,0,0
13933.jpg,15.44,0.17,1.06,0,0.44,0.99,0,0.24,4.55,20.12,56.65,0.12,0.06,0.16,0,0,0,0,0
13934.jpg,15.78,0.23,0.45,0.01,0.02,0.22,0,0,4.88,20.8,57.21,0,0,0.39,0,0,0,0,0
13935.jpg,21.85,1.4,0.44,0.09,0.04,0.08,0,0,18.37,2.35,51.46,0.19,0,3.73,0,0,0,0.01,0
13936.jpg,21.97,6.18,2.23,1.18,0.45,0.05,0,0.07,11.68,0.72,53.5,0,0,1.38,0,0,0,0.59,0
13937.jpg,19.55,8.03,3.68,1.24,6.46,0.5,0,0,14.2,0,44.49,0.62,0.13,0.53,0.04,0.05,0,0.12,0.35
13938.jpg,21.97,6.18,2.23,1.18,0.45,0.05,0,0.07,11.68,0.72,53.5,0,0,1.38,0,0,0,0.59,0
13939.jpg,13.83,2.85,3.45,0.32,0.18,0.56,0,0.06,14.52,9.6,52.33,0.11,0,2.09,0,0,0,0,0.09
1393.jpg,31.51,1.01,0.28,0.01,0.06,0.6,0.02,0.01,4.66,0.84,59.08,0.01,0,1.91,0,0,0,0.01,0.01
13940.jpg,15.02,8.49,0.5,1.26,1.47,0.06,0,0,23.83,0.49,42.31,0,0,6.07,0,0,0,0.29,0.2
13941.jpg,25.4,5.44,1.03,0.21,0.34,0.1,0,0.02,10.79,0.69,53.13,0,1.02,0.89,0,0,0,0.93,0
13942.jpg,21.97,6.18,2.23,1.18,0.45,0.05,0,0.07,11.68,0.72,53.5,0,0,1.38,0,0,0,0.59,0
13943.jpg,21.22,2.68,3.85,7.38,0.91,1.06,0,0.04,4.89,0.19,54.73,0.21,0,2.48,0,0,0,0.36,0
13944.jpg,6.04,10.5,2.02,16.77,0.49,2.32,0,0,5.49,1.62,51.69,0,0,2.86,0,0,0,0.17,0.04
13945.jpg,7.09,7.16,2.32,1.51,0.01,0.24,0,0,13.33,9.7,56.62,0.02,0,1.87,0,0,0,0.14,0
13946.jpg,5.91,13.56,4.84,14.56,0.46,0.26,0.01,0,1.88,2.26,53.67,0.02,0,2.35,0,0,0,0.21,0
13947.jpg,9.58,9.52,7.69,12.05,0.22,1.92,0.01,0.07,7.92,0.1,47.49,0,0,3.41,0.01,0,0,0.01,0
13948.jpg,11.7,5.36,24.41,7.29,0.2,0.17,0,0,5.88,0.01,42.64,0.04,0,2.22,0,0,0,0.09,0
13949.jpg,6.04,10.5,2.02,16.77,0.49,2.32,0,0,5.49,1.62,51.69,0,0,2.86,0,0,0,0.17,0.04
1394.jpg,27.55,1,0.69,0.12,0.16,0.97,0.07,0.1,5.2,1.64,57.76,0.01,0,4.67,0,0,0,0.01,0.05
13950.jpg,6.04,10.5,2.02,16.77,0.49,2.32,0,0,5.49,1.62,51.69,0,0,2.86,0,0,0,0.17,0.04
13951.jpg,22.59,4.05,6.02,4.76,3.45,1.44,0,0.25,0.96,0.05,54.6,0.16,0.05,0.91,0,0,0,0.33,0.38
13952.jpg,17.9,7.48,4.24,8.05,0.36,0.55,0,0.45,5.87,0.07,52.88,0.04,0,1.99,0,0,0,0.07,0.05
13953.jpg,6.04,10.5,2.02,16.77,0.49,2.32,0,0,5.49,1.62,51.69,0,0,2.86,0,0,0,0.17,0.04
13954.jpg,6.04,10.5,2.02,16.77,0.49,2.32,0,0,5.49,1.62,51.69,0,0,2.86,0,0,0,0.17,0.04
13955.jpg,6.73,4.79,4.26,2.15,0,2.33,0.02,0,5.79,13.02,56.4,0.02,0,4.16,0,0,0,0.33,0.01
13956.jpg,11.75,8.81,6.96,15.49,0.57,0.28,0,0,1.25,2.54,50.28,0,0,1.97,0,0,0,0.1,0
13957.jpg,5.67,0.73,12.01,16.47,0,0.19,0,0,4.63,4.49,51.45,0,0,4.22,0,0,0,0.12,0
13958.jpg,5.67,0.73,12.01,16.47,0,0.19,0,0,4.63,4.49,51.45,0,0,4.22,0,0,0,0.12,0
13959.jpg,6.16,2.71,16.69,1.22,0,0.75,0,0,3.92,10.65,52.9,0,0,5,0,0,0,0.01,0
1395.jpg,29.05,0.63,3,0,0.17,0.62,0.01,0.81,8.97,1.02,54.5,0.01,0,0.42,0,0.42,0,0.38,0
13960.jpg,6.73,4.79,4.26,2.15,0,2.33,0.02,0,5.79,13.02,56.4,0.02,0,4.16,0,0,0,0.33,0.01
13961.jpg,12.47,5.85,0,1.03,0.03,0.61,0,0,17.4,8.14,50.59,0,0,3.73,0,0,0,0.16,0
13962.jpg,10.43,0.09,4.06,2.95,0.06,0.25,0,0,8.51,12.76,53.54,0,0,7.33,0,0,0,0.03,0
13963.jpg,8.73,2.27,4.24,0.08,0.07,0.35,0,0,5.79,19.48,57.43,0,0,1.27,0,0,0,0.29,0
13964.jpg,6.73,4.79,4.26,2.15,0,2.33,0.02,0,5.79,13.02,56.4,0.02,0,4.16,0,0,0,0.33,0.01
13965.jpg,18.26,3.99,18.13,0.38,0.16,0.21,0.01,0.04,7.16,0.87,47.18,0.01,0,2.66,0.13,0,0,0.71,0.11
13966.jpg,27.83,0.2,6,0.13,1.42,0.43,0,0.13,2.13,0.25,54.65,0,0,6.27,0.21,0,0,0.35,0.01
13967.jpg,19.21,0.12,4.01,0.01,0.01,0.1,0,0.01,21.39,4.15,50.14,0,0,0.85,0,0,0,0.01,0
13968.jpg,15.48,0.63,1.95,0,0,0.11,0,0,24.57,1.42,51.41,0.3,0.37,3.47,0.04,0,0,0.24,0
13969.jpg,27.16,3.32,7.34,0.31,0.13,2.24,0.06,0.25,3.66,0.29,53.13,0.02,0,1.27,0.16,0,0,0.37,0.29
1396.jpg,28.13,0.18,3.5,0.08,0.85,0.16,0,0.05,7.12,0.98,55.8,0,0,0.52,2.06,0,0,0.49,0.05
13970.jpg,18.94,4.07,21.22,0.42,1.69,0.61,0,0.05,1.07,0.2,45.6,0.24,0,5.53,0,0.03,0.03,0.25,0.04
13971.jpg,27.69,2.56,6.32,2.5,0.69,1.41,0.02,0.15,2.82,0.03,54.11,0.03,0,1.12,0.04,0,0,0.46,0.06
13972.jpg,18.94,4.07,21.22,0.42,1.69,0.61,0,0.05,1.07,0.2,45.6,0.24,0,5.53,0,0.03,0.03,0.25,0.04
13973.jpg,18.26,3.99,18.13,0.38,0.16,0.21,0.01,0.04,7.16,0.87,47.18,0.01,0,2.66,0.13,0,0,0.71,0.11
13974.jpg,23.75,2.12,16.18,0.05,0.01,0.17,0,0.01,3.34,0.4,49.51,0,0,3.36,0.03,0,0,1.01,0.07
13975.jpg,22.63,5.48,11.57,0.08,0.18,1.12,0.03,0.5,1.78,0.23,51.55,0.02,0,3.51,0.31,0.13,0,0.66,0.21
13976.jpg,22.63,5.48,11.57,0.08,0.18,1.12,0.03,0.5,1.78,0.23,51.55,0.02,0,3.51,0.31,0.13,0,0.66,0.21
13977.jpg,29.62,0.61,8.74,0.06,0.08,0.26,0.12,0.04,2.07,0.36,53.76,0.16,0,3.14,0.57,0,0,0.34,0.07
13978.jpg,22.63,5.48,11.57,0.08,0.18,1.12,0.03,0.5,1.78,0.23,51.55,0.02,0,3.51,0.31,0.13,0,0.66,0.21
13979.jpg,23.79,3.75,17.46,0,0.14,0.13,0,0.09,0.3,0.24,47.96,0.01,0,4.79,0.03,0,0,1.08,0.25
1397.jpg,30.09,1.16,3.94,0.02,1.57,0.37,0,0.01,4.96,1.27,55.54,0,0,0.62,0.02,0.05,0,0.26,0.12
13980.jpg,13.48,5.17,21.79,0,0.08,0.03,0,0.01,3.64,0.2,43.25,0.01,0,2.82,9.25,0,0,0.14,0.12
13981.jpg,13.86,1.06,24.08,0,0.07,0.02,0,0,0.34,0.38,45.97,0.05,0.02,13.72,0.13,0,0,0.3,0.01
13982.jpg,22.94,2.14,17.96,0.03,0.41,0.05,0,0.03,0.09,1.09,50.58,0.07,0.03,3.95,0.03,0,0,0.32,0.28
13983.jpg,10.75,6.29,15.75,10.54,10.06,0.1,0,0,0.25,0.12,45.09,0.02,0,0.77,0,0,0,0,0.27
13984.jpg,6.71,2.76,22.57,18.51,0,0,0,0,0.79,0,44.69,0.03,0,3.84,0,0,0,0.09,0
13985.jpg,6.71,2.76,22.57,18.51,0,0,0,0,0.79,0,44.69,0.03,0,3.84,0,0,0,0.09,0
13986.jpg,10.75,6.29,15.75,10.54,10.06,0.1,0,0,0.25,0.12,45.09,0.02,0,0.77,0,0,0,0,0.27
13987.jpg,7.86,1.53,2.66,11.91,1.15,1.21,0,0.08,6.83,11.49,53.11,0,0,2.17,0,0,0,0,0.01
13988.jpg,19.82,3.4,10.05,0.85,0.24,0.38,0,0.02,6.84,1.55,49.86,0,0,5.97,0,0,0,0.77,0.26
13989.jpg,18.78,1.83,7.5,0.98,0.6,0.61,0,0.09,7.31,2,53.59,0.35,0.04,5.41,0,0,0,0.9,0
1398.jpg,30.08,2.34,7.35,0.01,0.86,0.08,0.03,0,2.91,0.06,54.89,0.08,0,0.87,0,0,0,0.35,0.08
13990.jpg,19.82,3.4,10.05,0.85,0.24,0.38,0,0.02,6.84,1.55,49.86,0,0,5.97,0,0,0,0.77,0.26
13991.jpg,16.76,1.27,2.05,0.04,0.18,0.69,0.04,0.08,16.45,0.65,49.43,0.01,0.07,9.82,0,0,0,2.32,0.13
13992.jpg,15.21,3.54,9.94,0.03,0.34,1.32,0,0.15,15.01,0.81,47.23,0.35,0.01,4.97,0,0,0,1.02,0.04
13993.jpg,19.74,1.95,10.48,1.3,0.23,0.38,0,0.11,9.55,0.32,51.16,0.01,0.01,3.88,0,0,0,0.72,0.19
13994.jpg,19.82,3.4,10.05,0.85,0.24,0.38,0,0.02,6.84,1.55,49.86,0,0,5.97,0,0,0,0.77,0.26
13995.jpg,8.86,4.82,12.75,12.82,0.43,0.05,0,0,7.55,0.89,47.7,0.07,0,4.03,0,0,0,0.02,0
13996.jpg,10.75,6.29,15.75,10.54,10.06,0.1,0,0,0.25,0.12,45.09,0.02,0,0.77,0,0,0,0,0.27
13997.jpg,7.72,5.12,13.16,6.47,4.19,0.04,0,0,13.54,1.74,45.62,0.13,0,2.2,0,0,0,0.03,0.05
13998.jpg,9.12,3.67,25.25,10.95,0.07,1.76,0,0,1.26,1.02,43.39,0,0,3.42,0,0,0,0.06,0.03
13999.jpg,8.86,4.82,12.75,12.82,0.43,0.05,0,0,7.55,0.89,47.7,0.07,0,4.03,0,0,0,0.02,0
1399.jpg,29.81,1.75,6.97,0,0.27,0.3,0,0.01,1.46,0.08,57.18,0.01,0,1.89,0,0,0,0.26,0
139.jpg,10.77,2.32,0.34,0.43,1.68,0.04,0,0.01,35.08,0.43,33.86,0.04,1.25,2.09,0,8.74,0,2.9,0
14000.jpg,18.78,1.83,7.5,0.98,0.6,0.61,0,0.09,7.31,2,53.59,0.35,0.04,5.41,0,0,0,0.9,0
14001.jpg,8.93,0.69,7.64,15.98,0.47,0.07,0,0,3.5,7.98,51.94,0,0,2.74,0,0,0,0.05,0
14002.jpg,8.86,4.82,12.75,12.82,0.43,0.05,0,0,7.55,0.89,47.7,0.07,0,4.03,0,0,0,0.02,0
14003.jpg,7.81,0.2,16.79,0.02,0,0.04,0,0.01,18.81,9.25,42.3,0,0,4.77,0,0,0,0,0
14004.jpg,12.85,1.5,6.38,2.83,0.16,0.41,0,0,9.33,0.99,53.24,0,0.01,11.9,0,0,0,0.4,0
14005.jpg,18.78,1.83,7.5,0.98,0.6,0.61,0,0.09,7.31,2,53.59,0.35,0.04,5.41,0,0,0,0.9,0
14006.jpg,24.51,3.27,7.16,1.91,3.93,2.06,0.04,0.03,4.89,0,50.78,0.18,0,0.97,0,0,0,0.26,0
14007.jpg,24.51,3.27,7.16,1.91,3.93,2.06,0.04,0.03,4.89,0,50.78,0.18,0,0.97,0,0,0,0.26,0
14008.jpg,24.51,3.27,7.16,1.91,3.93,2.06,0.04,0.03,4.89,0,50.78,0.18,0,0.97,0,0,0,0.26,0
14009.jpg,22.47,2.39,13.94,3.79,0.77,1.05,0.02,0.07,6.85,0.11,47.31,0.04,0,0.65,0,0,0,0.49,0.06
1400.jpg,27.93,2.36,1.89,0,1.15,0.16,0.01,0.11,1.56,0.47,58.54,0.01,0,5.36,0.23,0,0,0,0.19
14010.jpg,18.26,6.62,4.02,6.37,3.39,0.5,0.02,0.21,23.89,0,34.52,0.02,0.05,1.46,0,0,0,0.57,0.1
14011.jpg,13.48,3.41,12.88,0.31,1.05,0.45,0.01,0.01,10.53,1.99,47.15,0,0,7.12,0,0,0,1.41,0.2
14012.jpg,13.48,3.41,12.88,0.31,1.05,0.45,0.01,0.01,10.53,1.99,47.15,0,0,7.12,0,0,0,1.41,0.2
14013.jpg,18.45,4.62,11.33,2.03,1.4,0.22,0,0,6.56,0,49.76,0,0,5.07,0,0,0,0.55,0
14014.jpg,22.47,2.39,13.94,3.79,0.77,1.05,0.02,0.07,6.85,0.11,47.31,0.04,0,0.65,0,0,0,0.49,0.06
14015.jpg,23.54,3.72,3.52,8.77,0.13,0.44,0.01,0,1.18,0.19,57.57,0.06,0.08,0.64,0,0,0,0.16,0
14016.jpg,18.05,3.8,6.35,9.01,0.12,1.33,0,0,8.59,0.58,51.22,0.01,0.02,0.5,0,0,0,0.3,0.11
14017.jpg,18.65,2.62,10.19,8.12,0.28,1.08,0,0.24,4.41,0.09,52.51,0.09,0,1.51,0,0,0,0.21,0
14018.jpg,16.46,4.83,9.62,2.02,6.3,0.32,0,0,8.76,0.31,49.76,0.03,0.02,1.12,0,0,0,0.37,0.07
14019.jpg,14.83,5.16,19.88,3.2,0.61,0.47,0.09,0.01,3.94,0.43,46.6,0,1.19,1.03,0,0,0,1.25,1.32
1401.jpg,29.36,0.16,0.5,0.89,0.36,0.24,0.02,0,7.32,1.4,58.64,0.01,0,0.74,0,0,0,0.29,0.05
14020.jpg,6.47,4.42,27.6,1.36,1.54,0,0,0,13.15,2.33,38.07,0,0,5.05,0,0,0,0,0
14022.jpg,22.47,2.39,13.94,3.79,0.77,1.05,0.02,0.07,6.85,0.11,47.31,0.04,0,0.65,0,0,0,0.49,0.06
14023.jpg,24.51,3.27,7.16,1.91,3.93,2.06,0.04,0.03,4.89,0,50.78,0.18,0,0.97,0,0,0,0.26,0
14024.jpg,18.14,6.52,10.42,4.8,0.91,0.5,0.07,0,10.74,0,47.11,0.03,0,0.66,0,0,0,0.06,0.05
14025.jpg,18.26,6.62,4.02,6.37,3.39,0.5,0.02,0.21,23.89,0,34.52,0.02,0.05,1.46,0,0,0,0.57,0.1
14026.jpg,7.81,0.2,16.79,0.02,0,0.04,0,0.01,18.81,9.25,42.3,0,0,4.77,0,0,0,0,0
14027.jpg,17.09,6.05,15.83,0.01,1.1,0.5,0,0,8.81,0.03,48.49,0,0.03,1.56,0,0,0,0.35,0.16
14028.jpg,12.49,4.51,8.12,3.07,0.18,1.87,0,0.09,6.21,2.99,52.29,0,0,7.54,0,0,0,0.64,0
14029.jpg,18.26,6.62,4.02,6.37,3.39,0.5,0.02,0.21,23.89,0,34.52,0.02,0.05,1.46,0,0,0,0.57,0.1
1402.jpg,32.29,0.42,1.57,0.89,0.61,0.19,0,0.06,2.33,0.05,59.81,0,0,1.31,0.13,0,0,0.28,0.05
14030.jpg,17.01,0.94,10.04,10.07,2.26,0.69,0.01,0.02,3.71,1.11,52.13,0,0,1.9,0,0,0,0.1,0.01
14031.jpg,17.82,4.24,7.03,5.83,1.34,0.05,0,0,6.82,2.37,52.35,0.04,0.03,1.87,0,0,0,0.2,0
14032.jpg,12.13,3.76,15.56,7.44,1.51,0.12,0,0,2.43,0.15,47.05,0.01,0.14,8.86,0,0,0,0.86,0.01
14033.jpg,14.03,3.43,9.03,2.67,0.48,1.82,0.02,0,6.88,0.12,50.96,0.09,0.05,9.88,0,0,0,0.55,0
14034.jpg,24.51,3.27,7.16,1.91,3.93,2.06,0.04,0.03,4.89,0,50.78,0.18,0,0.97,0,0,0,0.26,0
14038.jpg,22.94,5.16,7.37,0.37,1.59,0.9,0.02,0.19,8.42,2.84,50.06,0.03,0.01,0.07,0,0,0,0.03,0
14039.jpg,30.28,1.67,11.14,0.15,0.63,0.94,0,0.08,2.27,0.75,50.82,0.01,0.03,0.5,0,0,0,0.34,0.4
1403.jpg,32.38,0.7,0.26,0.88,1.3,0.38,0,0.03,4.7,0.04,57.88,0,0,1.23,0.04,0.02,0,0.06,0.11
14044.jpg,21.47,3.32,5.84,0.21,2.16,1.93,0.02,0,8.41,3.71,51.27,0.1,0,1.27,0,0,0,0.27,0
14045.jpg,22.94,5.16,7.37,0.37,1.59,0.9,0.02,0.19,8.42,2.84,50.06,0.03,0.01,0.07,0,0,0,0.03,0
